customer_id,transaction_amount,transaction_date
ACC412,67,07/01/2017 02:06
ACC410,18,03/02/2017 11:27
ACC266,18,05/01/2017 18:32
ACC283,77,14/02/2017 03:12
ACC479,35,22/02/2017 23:58
ACC306,18,14/04/2017 16:50
ACC481,97,11/04/2017 20:57
ACC378,12,08/01/2017 23:48
ACC313,72,12/05/2017 16:57
ACC119,5,17/01/2017 09:24
ACC196,12,22/04/2017 13:06
ACC230,77,17/05/2017 02:55
ACC238,99,28/05/2017 16:20
ACC404,62,19/05/2017 11:56
ACC383,55,15/03/2017 19:23
ACC357,70,12/04/2017 13:27
ACC412,68,25/03/2017 02:32
ACC180,84,18/01/2017 22:05
ACC138,42,19/01/2017 11:42
ACC153,86,05/01/2017 19:28
ACC183,58,30/03/2017 22:38
ACC308,99,31/01/2017 12:08
ACC423,16,28/02/2017 10:13
ACC286,33,25/02/2017 18:05
ACC366,9,09/04/2017 10:38
ACC486,7,10/05/2017 06:01
ACC295,74,27/04/2017 02:01
ACC286,75,30/05/2017 08:37
ACC342,9,27/05/2017 22:57
ACC437,32,16/05/2017 04:18
ACC107,36,05/04/2017 10:57
ACC241,47,27/03/2017 02:22
ACC343,5,02/04/2017 23:43
ACC372,59,09/05/2017 15:05
ACC333,18,23/02/2017 00:55
ACC132,29,03/03/2017 03:59
ACC177,3,30/01/2017 08:48
ACC414,75,07/02/2017 13:40
ACC396,53,12/02/2017 14:47
ACC366,59,04/05/2017 17:36
ACC203,69,13/03/2017 05:06
ACC475,87,04/03/2017 16:28
ACC308,65,31/03/2017 02:14
ACC476,55,16/05/2017 19:27
ACC286,62,05/05/2017 18:07
ACC230,70,11/05/2017 08:09
ACC167,19,06/05/2017 11:28
ACC272,31,22/03/2017 03:34
ACC112,83,21/02/2017 16:15
ACC271,32,07/02/2017 04:28
ACC254,42,18/04/2017 03:20
ACC265,17,27/02/2017 21:52
ACC446,57,02/03/2017 08:15
ACC165,79,17/01/2017 11:10
ACC197,65,17/05/2017 02:38
ACC418,46,16/05/2017 00:31
ACC389,77,29/05/2017 00:02
ACC276,87,08/03/2017 20:07
ACC432,90,05/02/2017 22:38
ACC469,65,24/04/2017 16:18
ACC476,4,22/04/2017 19:21
ACC275,58,09/02/2017 12:09
ACC214,72,23/05/2017 03:17
ACC230,39,12/05/2017 10:04
ACC315,68,30/01/2017 07:18
ACC257,66,12/05/2017 19:24
ACC399,41,26/03/2017 21:07
ACC126,38,02/03/2017 01:19
ACC223,20,01/02/2017 22:24
ACC406,52,30/01/2017 18:02
ACC479,4,21/02/2017 07:24
ACC191,74,25/02/2017 12:23
ACC157,18,20/01/2017 15:23
ACC210,2,28/03/2017 05:35
ACC444,27,19/04/2017 06:11
ACC346,28,19/01/2017 06:34
ACC412,22,12/03/2017 07:16
ACC236,38,22/05/2017 20:10
ACC388,90,06/05/2017 11:25
ACC498,27,20/04/2017 12:04
ACC353,30,25/01/2017 12:25
ACC411,36,04/03/2017 16:48
ACC145,66,30/01/2017 13:07
ACC193,74,06/02/2017 08:10
ACC143,20,23/02/2017 21:00
ACC362,98,03/05/2017 01:52
ACC113,78,29/01/2017 00:29
ACC238,81,26/02/2017 19:04
ACC208,77,01/03/2017 04:17
ACC408,22,01/01/2017 19:05
ACC195,45,20/02/2017 20:26
ACC353,73,23/05/2017 10:06
ACC225,81,09/03/2017 22:30
ACC101,20,27/04/2017 15:23
ACC380,91,17/04/2017 09:07
ACC464,50,28/01/2017 23:27
ACC491,63,05/01/2017 16:01
ACC405,42,14/03/2017 16:07
ACC103,28,10/04/2017 12:26
ACC276,31,18/01/2017 11:34
ACC324,18,23/01/2017 09:38
ACC162,96,13/03/2017 05:09
ACC483,34,24/05/2017 06:16
ACC397,5,19/02/2017 17:42
ACC142,61,11/05/2017 09:32
ACC221,54,18/05/2017 01:45
ACC442,72,22/05/2017 12:27
ACC203,82,14/01/2017 05:02
ACC175,97,28/05/2017 07:51
ACC308,91,15/03/2017 08:43
ACC474,29,27/02/2017 22:56
ACC311,30,21/02/2017 11:05
ACC308,25,06/02/2017 16:05
ACC416,39,01/02/2017 08:20
ACC472,31,02/01/2017 20:10
ACC284,63,19/04/2017 19:54
ACC147,72,04/01/2017 00:02
ACC235,35,12/01/2017 23:38
ACC369,86,08/05/2017 16:31
ACC166,78,15/03/2017 11:57
ACC224,33,15/01/2017 06:27
ACC408,8,01/05/2017 18:23
ACC229,95,21/02/2017 15:11
ACC292,79,13/05/2017 04:47
ACC192,42,21/01/2017 19:14
ACC443,55,11/03/2017 17:47
ACC431,21,26/02/2017 18:35
ACC292,56,03/01/2017 03:18
ACC277,81,05/01/2017 01:47
ACC455,92,28/03/2017 12:50
ACC356,95,30/05/2017 10:08
ACC476,17,09/05/2017 09:31
ACC341,30,08/02/2017 12:15
ACC292,62,13/01/2017 11:22
ACC352,20,20/01/2017 20:44
ACC372,98,08/02/2017 00:01
ACC409,43,05/04/2017 02:36
ACC203,61,03/01/2017 01:11
ACC165,11,15/02/2017 02:08
ACC208,53,24/02/2017 03:27
ACC494,60,20/02/2017 06:56
ACC286,78,20/04/2017 20:52
ACC254,23,19/03/2017 23:40
ACC216,37,03/02/2017 03:55
ACC385,64,06/01/2017 22:41
ACC467,44,22/05/2017 11:26
ACC217,8,05/01/2017 11:20
ACC381,95,10/05/2017 09:29
ACC224,74,03/03/2017 17:20
ACC177,88,02/05/2017 21:25
ACC379,74,12/03/2017 10:48
ACC204,44,20/03/2017 13:33
ACC138,23,26/01/2017 00:52
ACC407,29,16/01/2017 06:58
ACC321,46,22/05/2017 01:56
ACC398,29,01/04/2017 01:11
ACC376,17,17/02/2017 15:16
ACC248,19,31/01/2017 03:56
ACC433,67,19/03/2017 06:49
ACC318,41,27/03/2017 21:00
ACC303,25,02/03/2017 16:43
ACC390,6,21/02/2017 13:38
ACC130,38,08/04/2017 23:40
ACC279,73,30/03/2017 03:59
ACC275,67,14/01/2017 14:42
ACC354,99,17/04/2017 03:17
ACC327,49,11/03/2017 09:46
ACC292,98,24/01/2017 01:52
ACC183,88,05/05/2017 20:35
ACC465,81,21/04/2017 13:10
ACC186,16,13/04/2017 20:20
ACC318,25,17/04/2017 17:44
ACC293,21,22/03/2017 23:06
ACC107,8,17/04/2017 19:23
ACC286,48,31/05/2017 17:29
ACC303,63,02/02/2017 03:45
ACC462,26,10/05/2017 22:48
ACC218,9,26/04/2017 01:48
ACC474,60,05/04/2017 09:45
ACC228,67,29/03/2017 08:56
ACC187,19,14/05/2017 02:11
ACC384,86,16/04/2017 16:58
ACC231,2,14/02/2017 12:04
ACC364,73,20/01/2017 08:41
ACC293,95,03/01/2017 19:03
ACC122,34,23/02/2017 20:35
ACC125,62,12/01/2017 05:34
ACC367,18,19/01/2017 17:18
ACC366,4,15/05/2017 00:00
ACC201,51,02/04/2017 03:51
ACC292,1,26/03/2017 09:24
ACC350,41,25/03/2017 18:31
ACC265,37,10/04/2017 15:45
ACC302,83,06/02/2017 06:24
ACC130,10,15/04/2017 06:47
ACC401,8,27/01/2017 03:50
ACC114,96,15/01/2017 13:28
ACC351,80,15/05/2017 18:57
ACC242,20,20/04/2017 02:41
ACC292,95,21/01/2017 16:46
ACC380,87,28/05/2017 01:59
ACC140,18,05/03/2017 14:39
ACC280,11,01/02/2017 10:08
ACC297,84,04/05/2017 22:31
ACC255,2,03/02/2017 12:56
ACC400,82,19/04/2017 02:42
ACC347,50,20/04/2017 01:06
ACC229,19,11/05/2017 03:45
ACC489,49,19/02/2017 23:52
ACC177,42,17/02/2017 15:03
ACC304,61,04/01/2017 01:56
ACC364,86,29/04/2017 04:19
ACC240,93,27/05/2017 07:55
ACC375,65,06/04/2017 13:30
ACC183,27,10/02/2017 13:31
ACC133,37,26/02/2017 20:19
ACC287,36,17/04/2017 10:55
ACC354,83,22/02/2017 05:45
ACC271,56,27/02/2017 14:41
ACC121,61,27/04/2017 00:05
ACC181,48,02/05/2017 14:44
ACC395,85,02/01/2017 11:11
ACC281,70,25/04/2017 09:11
ACC197,97,17/05/2017 16:36
ACC266,38,27/03/2017 21:10
ACC131,56,19/04/2017 16:17
ACC475,7,02/01/2017 04:18
ACC390,85,20/03/2017 22:06
ACC326,29,02/04/2017 03:16
ACC391,54,20/01/2017 19:37
ACC386,88,23/04/2017 20:42
ACC276,16,09/01/2017 05:21
ACC416,80,13/04/2017 08:14
ACC119,19,20/05/2017 02:06
ACC245,25,19/02/2017 06:55
ACC338,53,17/01/2017 00:35
ACC461,14,14/02/2017 21:11
ACC289,48,16/01/2017 01:03
ACC366,50,02/05/2017 16:20
ACC278,88,05/02/2017 02:16
ACC360,96,10/03/2017 08:23
ACC142,42,21/01/2017 12:50
ACC113,68,18/02/2017 08:49
ACC367,47,27/02/2017 14:22
ACC476,6,19/05/2017 05:50
ACC467,42,02/04/2017 03:06
ACC379,43,11/01/2017 06:08
ACC320,60,05/05/2017 05:36
ACC440,68,19/04/2017 01:43
ACC262,99,17/04/2017 16:24
ACC225,98,11/03/2017 10:10
ACC421,71,01/05/2017 03:47
ACC363,89,10/05/2017 12:42
ACC187,74,28/02/2017 00:48
ACC433,6,28/04/2017 22:51
ACC113,88,07/02/2017 13:45
ACC113,60,21/01/2017 21:05
ACC423,29,20/04/2017 06:41
ACC407,23,10/05/2017 15:33
ACC378,68,17/05/2017 17:10
ACC331,95,20/02/2017 08:36
ACC350,61,27/05/2017 04:35
ACC459,56,10/02/2017 09:44
ACC261,47,05/03/2017 00:20
ACC475,91,03/05/2017 07:52
ACC157,32,07/03/2017 05:32
ACC283,26,11/03/2017 08:46
ACC181,24,08/04/2017 23:46
ACC335,64,29/05/2017 04:06
ACC396,36,21/03/2017 01:16
ACC104,2,18/03/2017 10:34
ACC150,84,02/01/2017 03:11
ACC299,5,20/03/2017 22:38
ACC417,90,15/05/2017 12:13
ACC178,75,13/02/2017 05:45
ACC372,21,05/05/2017 17:27
ACC437,40,26/03/2017 07:37
ACC244,12,16/01/2017 03:38
ACC100,31,20/05/2017 17:55
ACC187,11,08/04/2017 15:12
ACC346,57,01/03/2017 14:14
ACC288,59,19/01/2017 04:28
ACC232,8,26/02/2017 07:06
ACC121,32,13/02/2017 23:07
ACC352,83,23/03/2017 18:09
ACC331,6,01/04/2017 12:05
ACC117,2,27/01/2017 08:51
ACC108,19,17/05/2017 17:56
ACC349,30,26/01/2017 16:51
ACC463,94,10/03/2017 14:23
ACC170,70,28/04/2017 01:26
ACC142,85,17/05/2017 03:27
ACC210,82,11/03/2017 22:10
ACC301,64,03/04/2017 17:09
ACC237,10,14/03/2017 04:33
ACC433,88,14/03/2017 01:55
ACC366,93,17/03/2017 22:40
ACC223,98,24/03/2017 17:27
ACC496,26,07/03/2017 07:46
ACC324,15,12/04/2017 06:52
ACC262,55,04/01/2017 06:56
ACC160,54,02/02/2017 02:27
ACC451,92,02/05/2017 06:40
ACC460,23,10/04/2017 10:50
ACC496,16,01/03/2017 21:58
ACC255,76,16/02/2017 16:01
ACC363,70,13/02/2017 18:34
ACC167,99,04/04/2017 18:41
ACC320,63,05/05/2017 12:46
ACC163,35,14/02/2017 19:01
ACC477,31,07/01/2017 16:37
ACC216,15,14/04/2017 08:30
ACC416,33,21/04/2017 17:28
ACC175,20,10/03/2017 11:30
ACC181,50,04/04/2017 12:20
ACC133,76,01/01/2017 20:06
ACC242,80,15/05/2017 05:19
ACC155,95,19/01/2017 17:33
ACC212,80,09/03/2017 02:26
ACC145,40,25/03/2017 12:31
ACC303,61,25/01/2017 14:24
ACC242,3,08/04/2017 03:11
ACC454,72,14/01/2017 01:52
ACC391,48,26/01/2017 04:00
ACC134,76,15/02/2017 09:52
ACC292,17,03/02/2017 11:24
ACC239,18,01/04/2017 12:56
ACC328,60,21/04/2017 19:50
ACC135,2,25/02/2017 22:55
ACC342,27,12/04/2017 21:01
ACC270,5,08/01/2017 14:20
ACC359,47,28/01/2017 21:00
ACC237,79,21/05/2017 01:48
ACC136,38,18/05/2017 08:25
ACC280,13,17/02/2017 05:52
ACC268,76,04/04/2017 02:40
ACC180,20,02/02/2017 23:02
ACC202,58,30/01/2017 10:54
ACC486,10,29/01/2017 22:15
ACC467,91,13/04/2017 14:50
ACC351,74,02/05/2017 20:31
ACC105,75,21/02/2017 08:05
ACC280,64,10/01/2017 07:24
ACC150,72,12/01/2017 08:12
ACC457,95,26/04/2017 05:31
ACC281,71,10/04/2017 15:58
ACC262,7,19/01/2017 16:11
ACC252,36,16/05/2017 18:19
ACC222,82,08/01/2017 07:04
ACC369,7,30/05/2017 03:52
ACC362,12,11/02/2017 00:50
ACC258,18,27/01/2017 03:44
ACC287,85,13/02/2017 00:55
ACC320,82,21/05/2017 21:40
ACC456,55,11/01/2017 07:31
ACC283,33,26/02/2017 05:45
ACC158,76,22/01/2017 08:49
ACC283,90,27/05/2017 04:27
ACC404,1,14/03/2017 06:17
ACC223,92,17/03/2017 18:23
ACC431,86,30/01/2017 04:50
ACC166,24,06/01/2017 18:03
ACC497,33,14/02/2017 17:07
ACC262,32,16/05/2017 19:43
ACC284,15,23/02/2017 04:02
ACC448,5,22/02/2017 12:35
ACC182,15,19/03/2017 15:28
ACC486,9,23/02/2017 01:28
ACC179,24,21/05/2017 13:47
ACC479,41,22/01/2017 13:31
ACC101,91,28/01/2017 16:01
ACC135,18,14/02/2017 04:55
ACC117,26,30/03/2017 01:53
ACC397,81,28/02/2017 21:03
ACC432,64,10/03/2017 16:46
ACC135,53,28/03/2017 04:23
ACC203,10,12/02/2017 15:35
ACC123,52,01/03/2017 23:08
ACC488,4,22/05/2017 04:24
ACC319,33,27/05/2017 09:54
ACC279,13,17/04/2017 09:58
ACC106,37,28/04/2017 20:58
ACC136,19,18/05/2017 03:50
ACC311,1,29/01/2017 10:06
ACC309,81,01/05/2017 15:44
ACC392,8,24/04/2017 04:05
ACC300,83,23/04/2017 00:42
ACC225,81,15/05/2017 22:41
ACC115,56,21/01/2017 08:37
ACC436,54,03/01/2017 14:15
ACC378,81,04/04/2017 17:34
ACC463,77,13/03/2017 04:05
ACC483,43,12/03/2017 22:19
ACC480,87,29/01/2017 14:27
ACC413,71,04/05/2017 18:41
ACC286,35,22/01/2017 03:29
ACC139,75,04/03/2017 15:28
ACC106,7,04/04/2017 19:32
ACC110,8,15/04/2017 08:48
ACC410,99,02/05/2017 06:25
ACC430,19,15/01/2017 16:32
ACC313,56,19/01/2017 07:41
ACC107,13,01/04/2017 05:42
ACC374,30,22/03/2017 15:16
ACC283,30,26/04/2017 18:08
ACC478,19,11/03/2017 13:59
ACC132,44,18/04/2017 23:32
ACC482,19,26/02/2017 02:01
ACC122,96,15/05/2017 18:22
ACC123,22,29/01/2017 12:06
ACC412,69,28/03/2017 00:51
ACC383,48,09/04/2017 21:36
ACC260,36,20/02/2017 20:28
ACC135,88,22/01/2017 07:15
ACC314,8,25/03/2017 03:07
ACC115,35,18/02/2017 18:17
ACC282,49,28/03/2017 18:28
ACC328,27,11/01/2017 18:54
ACC427,46,27/04/2017 02:09
ACC313,38,15/04/2017 15:23
ACC206,86,01/02/2017 00:48
ACC212,97,19/05/2017 04:05
ACC139,15,25/02/2017 07:07
ACC245,91,15/01/2017 21:44
ACC323,64,21/03/2017 14:51
ACC336,48,02/05/2017 23:06
ACC477,19,24/03/2017 17:26
ACC470,17,07/03/2017 02:13
ACC461,14,05/01/2017 21:35
ACC474,10,03/03/2017 01:56
ACC367,35,13/01/2017 01:56
ACC111,82,20/02/2017 14:15
ACC336,7,06/02/2017 04:22
ACC130,38,17/03/2017 02:39
ACC145,81,05/04/2017 17:21
ACC271,82,28/03/2017 18:15
ACC488,83,21/02/2017 10:03
ACC248,90,02/05/2017 22:19
ACC112,72,24/05/2017 08:52
ACC379,63,08/05/2017 21:48
ACC404,30,09/02/2017 02:44
ACC360,7,20/03/2017 21:22
ACC283,38,14/02/2017 05:10
ACC173,93,30/04/2017 14:43
ACC252,40,25/03/2017 07:26
ACC330,99,28/05/2017 18:15
ACC281,71,12/04/2017 07:14
ACC489,6,24/05/2017 02:36
ACC479,78,07/03/2017 03:32
ACC348,76,21/03/2017 15:30
ACC430,95,10/02/2017 05:42
ACC135,72,30/05/2017 22:49
ACC223,67,07/04/2017 19:49
ACC305,82,27/04/2017 23:01
ACC337,14,05/03/2017 18:50
ACC361,71,28/01/2017 17:26
ACC257,12,14/03/2017 19:28
ACC258,1,03/02/2017 17:06
ACC494,73,12/04/2017 20:38
ACC161,80,07/02/2017 19:05
ACC228,21,08/01/2017 08:05
ACC217,95,04/03/2017 17:27
ACC477,92,20/01/2017 19:43
ACC325,77,10/01/2017 17:41
ACC340,15,10/03/2017 22:19
ACC130,62,16/01/2017 09:40
ACC320,35,25/05/2017 01:00
ACC166,1,03/05/2017 13:28
ACC150,76,13/01/2017 15:13
ACC350,49,23/05/2017 23:20
ACC272,77,18/05/2017 14:36
ACC133,85,28/01/2017 11:55
ACC329,80,31/05/2017 13:59
ACC249,50,17/05/2017 03:57
ACC289,70,14/03/2017 12:28
ACC418,87,06/05/2017 15:56
ACC449,6,14/03/2017 06:51
ACC367,67,03/03/2017 04:35
ACC355,77,26/04/2017 14:57
ACC410,92,10/01/2017 19:13
ACC495,18,06/02/2017 11:03
ACC135,47,28/02/2017 09:34
ACC297,30,29/05/2017 02:09
ACC323,68,29/05/2017 03:48
ACC469,66,05/01/2017 00:02
ACC404,18,18/05/2017 13:33
ACC167,16,02/05/2017 08:11
ACC274,79,24/02/2017 13:24
ACC124,60,13/02/2017 10:39
ACC191,82,23/02/2017 22:13
ACC247,30,04/02/2017 13:31
ACC475,69,06/04/2017 19:37
ACC228,62,10/02/2017 20:35
ACC148,57,07/04/2017 10:13
ACC103,32,24/01/2017 17:02
ACC357,52,04/04/2017 01:57
ACC460,92,05/04/2017 07:26
ACC485,10,17/05/2017 22:36
ACC423,33,14/03/2017 05:14
ACC382,96,15/02/2017 08:01
ACC296,85,02/03/2017 00:55
ACC428,24,13/02/2017 17:40
ACC370,31,25/02/2017 01:32
ACC136,6,10/01/2017 19:35
ACC350,56,04/02/2017 04:54
ACC285,60,09/05/2017 19:05
ACC430,84,15/01/2017 05:17
ACC259,99,29/05/2017 01:36
ACC152,63,10/03/2017 19:06
ACC391,48,21/05/2017 10:23
ACC361,58,28/05/2017 08:28
ACC367,34,10/01/2017 05:18
ACC329,41,13/01/2017 20:26
ACC477,84,12/05/2017 16:33
ACC171,76,21/04/2017 14:15
ACC197,35,24/02/2017 06:07
ACC100,74,26/04/2017 10:03
ACC458,5,20/01/2017 05:34
ACC226,20,26/03/2017 22:38
ACC157,75,12/05/2017 02:03
ACC282,61,27/03/2017 11:17
ACC159,62,22/02/2017 11:41
ACC244,56,12/03/2017 10:14
ACC452,49,02/01/2017 17:33
ACC401,28,11/02/2017 01:17
ACC185,88,06/02/2017 04:34
ACC123,23,12/05/2017 14:20
ACC295,27,16/05/2017 15:42
ACC184,75,18/02/2017 05:23
ACC124,91,27/01/2017 12:37
ACC310,9,17/03/2017 20:08
ACC179,72,18/04/2017 23:38
ACC474,25,24/04/2017 15:27
ACC496,65,08/01/2017 11:01
ACC158,10,01/01/2017 04:15
ACC151,55,11/04/2017 23:41
ACC299,46,11/05/2017 06:54
ACC338,76,25/03/2017 00:43
ACC470,85,08/03/2017 11:43
ACC319,40,06/01/2017 06:46
ACC100,79,10/02/2017 23:02
ACC380,21,19/01/2017 21:06
ACC247,67,23/04/2017 10:25
ACC224,95,05/03/2017 23:41
ACC205,23,09/05/2017 07:05
ACC342,28,21/01/2017 23:41
ACC186,27,12/02/2017 00:26
ACC220,46,01/04/2017 21:40
ACC136,3,01/03/2017 10:34
ACC350,21,26/02/2017 03:04
ACC401,11,19/04/2017 17:23
ACC255,56,31/05/2017 17:37
ACC381,21,10/02/2017 09:45
ACC253,69,13/02/2017 17:47
ACC497,24,23/05/2017 09:00
ACC168,44,28/03/2017 02:20
ACC200,71,23/04/2017 01:08
ACC347,12,12/02/2017 19:57
ACC249,78,11/03/2017 01:05
ACC144,43,04/05/2017 10:02
ACC187,70,20/04/2017 01:53
ACC177,51,12/01/2017 08:57
ACC114,33,14/01/2017 04:11
ACC112,12,27/03/2017 23:36
ACC268,53,12/03/2017 02:01
ACC132,24,19/02/2017 02:05
ACC407,49,19/04/2017 16:00
ACC485,57,05/02/2017 16:16
ACC159,45,22/04/2017 13:29
ACC410,81,28/05/2017 09:15
ACC445,43,12/05/2017 10:12
ACC342,35,21/01/2017 06:01
ACC150,73,04/03/2017 20:44
ACC381,72,05/01/2017 11:04
ACC478,96,05/03/2017 07:35
ACC311,81,02/01/2017 09:21
ACC314,5,12/03/2017 18:19
ACC269,28,22/04/2017 14:12
ACC251,27,10/01/2017 03:59
ACC246,90,26/02/2017 03:28
ACC191,59,11/04/2017 16:48
ACC417,77,26/03/2017 01:13
ACC322,27,08/03/2017 02:45
ACC311,2,07/03/2017 14:38
ACC195,41,25/03/2017 04:57
ACC472,68,24/04/2017 01:44
ACC492,46,08/04/2017 20:29
ACC378,47,05/01/2017 17:50
ACC248,3,15/03/2017 20:23
ACC492,74,22/03/2017 19:58
ACC296,82,19/04/2017 22:50
ACC104,49,12/01/2017 06:06
ACC182,50,10/01/2017 08:54
ACC254,66,22/04/2017 06:46
ACC325,55,31/03/2017 06:08
ACC289,44,26/05/2017 18:53
ACC260,48,08/03/2017 01:06
ACC475,9,18/05/2017 06:55
ACC244,57,16/02/2017 14:16
ACC247,17,30/04/2017 18:57
ACC234,53,02/05/2017 12:25
ACC316,97,03/02/2017 13:50
ACC410,16,17/02/2017 23:21
ACC264,13,15/03/2017 05:01
ACC391,78,01/01/2017 01:27
ACC150,33,30/04/2017 14:04
ACC336,40,29/05/2017 20:13
ACC143,53,11/01/2017 08:09
ACC457,81,21/03/2017 19:54
ACC323,43,19/01/2017 17:49
ACC149,60,06/04/2017 06:55
ACC241,46,25/03/2017 14:31
ACC128,77,30/05/2017 14:47
ACC455,77,25/01/2017 19:17
ACC411,59,05/02/2017 16:01
ACC473,4,12/05/2017 21:18
ACC225,44,22/03/2017 04:49
ACC487,50,19/01/2017 19:27
ACC130,22,12/05/2017 02:38
ACC139,32,18/05/2017 03:10
ACC314,75,14/04/2017 07:31
ACC157,95,02/02/2017 03:18
ACC343,58,29/01/2017 02:38
ACC370,20,16/02/2017 05:28
ACC383,73,10/02/2017 04:39
ACC431,96,31/05/2017 19:17
ACC284,16,21/04/2017 08:07
ACC487,37,15/02/2017 08:41
ACC297,11,02/02/2017 05:57
ACC384,88,15/05/2017 22:13
ACC265,5,27/02/2017 05:44
ACC242,79,09/01/2017 04:56
ACC297,46,12/01/2017 13:02
ACC245,11,11/04/2017 15:20
ACC277,40,27/01/2017 13:11
ACC256,15,18/04/2017 12:43
ACC445,50,10/04/2017 00:33
ACC457,70,14/03/2017 05:25
ACC146,42,17/05/2017 23:50
ACC194,37,26/03/2017 10:56
ACC133,93,14/05/2017 17:52
ACC277,80,14/01/2017 13:33
ACC321,79,29/04/2017 02:04
ACC275,15,27/03/2017 10:50
ACC137,24,13/01/2017 09:10
ACC189,50,23/01/2017 14:05
ACC351,82,10/04/2017 10:32
ACC192,75,30/05/2017 08:48
ACC480,72,06/04/2017 21:05
ACC473,82,28/02/2017 16:53
ACC199,43,25/03/2017 14:19
ACC363,41,10/04/2017 23:03
ACC210,11,24/05/2017 15:30
ACC166,86,13/02/2017 04:34
ACC340,51,25/02/2017 01:16
ACC297,50,22/05/2017 10:47
ACC217,39,06/03/2017 01:14
ACC439,91,20/01/2017 14:24
ACC288,73,21/03/2017 16:03
ACC274,13,16/02/2017 04:33
ACC482,57,28/05/2017 18:55
ACC271,83,09/03/2017 10:35
ACC378,37,08/04/2017 07:28
ACC426,12,02/02/2017 07:56
ACC286,34,05/01/2017 01:17
ACC303,23,21/03/2017 13:16
ACC173,82,21/02/2017 00:01
ACC200,91,03/05/2017 01:13
ACC342,93,04/03/2017 07:46
ACC414,90,14/01/2017 08:30
ACC276,61,26/02/2017 21:30
ACC181,91,25/02/2017 01:27
ACC329,72,08/01/2017 06:58
ACC260,93,28/05/2017 22:08
ACC249,8,28/01/2017 21:48
ACC296,48,18/03/2017 08:27
ACC248,86,16/02/2017 15:14
ACC309,48,26/01/2017 02:31
ACC272,2,24/01/2017 13:29
ACC400,9,22/03/2017 07:21
ACC368,86,23/03/2017 18:51
ACC495,48,14/02/2017 14:24
ACC124,8,05/02/2017 10:00
ACC191,70,31/05/2017 17:27
ACC350,35,16/01/2017 22:42
ACC265,60,16/03/2017 16:52
ACC136,85,29/01/2017 01:13
ACC291,30,12/01/2017 07:45
ACC328,73,20/02/2017 12:58
ACC295,49,19/05/2017 15:03
ACC404,30,15/03/2017 00:20
ACC327,29,10/05/2017 12:27
ACC105,10,14/05/2017 22:40
ACC400,8,23/01/2017 16:36
ACC223,38,09/04/2017 22:31
ACC259,8,19/05/2017 20:02
ACC281,65,29/03/2017 07:48
ACC264,79,26/03/2017 05:41
ACC416,27,08/01/2017 19:21
ACC337,1,10/02/2017 20:54
ACC459,44,02/03/2017 08:08
ACC183,76,16/01/2017 00:16
ACC263,68,25/02/2017 09:27
ACC130,94,08/01/2017 21:18
ACC425,97,01/01/2017 11:15
ACC362,4,27/01/2017 04:43
ACC143,98,18/01/2017 16:30
ACC347,79,25/04/2017 14:36
ACC244,80,23/03/2017 07:19
ACC185,63,02/01/2017 16:00
ACC209,82,15/02/2017 18:01
ACC169,95,31/03/2017 15:55
ACC457,85,27/01/2017 22:54
ACC473,18,29/05/2017 13:03
ACC409,22,25/02/2017 17:53
ACC367,94,01/04/2017 00:21
ACC390,86,30/05/2017 00:15
ACC169,36,14/05/2017 13:41
ACC127,22,01/04/2017 14:29
ACC300,80,04/05/2017 14:20
ACC435,12,07/01/2017 14:23
ACC354,3,16/03/2017 20:24
ACC118,13,23/03/2017 03:10
ACC469,58,18/02/2017 23:27
ACC293,84,13/04/2017 14:35
ACC351,95,18/02/2017 01:52
ACC230,45,03/05/2017 03:27
ACC215,81,19/01/2017 11:22
ACC330,40,14/03/2017 21:27
ACC153,98,11/05/2017 12:16
ACC133,86,14/02/2017 12:06
ACC106,84,03/04/2017 02:17
ACC187,45,14/03/2017 15:05
ACC442,24,27/04/2017 23:38
ACC433,60,08/04/2017 09:27
ACC137,88,21/05/2017 03:59
ACC492,15,05/05/2017 10:37
ACC412,78,21/04/2017 03:21
ACC149,69,23/03/2017 00:33
ACC352,45,14/03/2017 08:50
ACC114,35,17/02/2017 17:50
ACC279,11,19/01/2017 21:18
ACC224,51,12/02/2017 09:14
ACC443,21,30/05/2017 01:51
ACC158,69,01/04/2017 04:47
ACC475,92,28/04/2017 02:31
ACC372,38,13/04/2017 10:16
ACC479,87,22/03/2017 21:31
ACC388,5,05/05/2017 15:48
ACC294,24,24/04/2017 03:05
ACC289,10,25/03/2017 21:07
ACC437,79,18/02/2017 15:19
ACC275,8,20/02/2017 14:19
ACC264,53,09/05/2017 09:36
ACC369,95,29/05/2017 19:17
ACC453,29,16/05/2017 14:38
ACC267,49,03/02/2017 03:27
ACC232,49,30/05/2017 02:53
ACC123,42,21/03/2017 05:32
ACC341,38,13/02/2017 06:12
ACC496,99,02/02/2017 18:36
ACC233,45,26/04/2017 13:04
ACC134,23,28/03/2017 13:52
ACC403,27,27/01/2017 20:55
ACC212,81,31/01/2017 05:51
ACC265,58,30/04/2017 17:58
ACC439,68,25/02/2017 01:55
ACC266,58,20/03/2017 03:33
ACC119,74,19/02/2017 21:23
ACC379,8,27/02/2017 00:37
ACC211,49,01/05/2017 21:20
ACC443,33,14/01/2017 10:48
ACC405,39,14/02/2017 11:19
ACC478,34,07/03/2017 00:13
ACC212,21,10/04/2017 14:06
ACC479,30,17/03/2017 20:50
